,name,year,time,max_wind,name_year,hurricane_id,date,status,latitude,longitude,air_pressure,latitude_decimal,longitude_decimal
2363,Alma,1958,600,30,Alma_1958,70,19580614,TD,21.1N,94.5W,-999,21.02,-94.08
2367,Alma,1958,600,55,Alma_1958,70,19580614,TD,21.1N,94.5W,-999,21.02,-94.08
2401,Becky,1958,1200,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2393,Becky,1958,1200,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2395,Becky,1958,0,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2396,Becky,1958,600,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2397,Becky,1958,1200,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2398,Becky,1958,1800,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2399,Becky,1958,0,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2400,Becky,1958,600,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2403,Becky,1958,0,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2392,Becky,1958,600,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2404,Becky,1958,600,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2405,Becky,1958,1200,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2406,Becky,1958,1800,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2407,Becky,1958,0,50,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2408,Becky,1958,600,55,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2409,Becky,1958,1200,60,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2402,Becky,1958,1800,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2391,Becky,1958,0,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2394,Becky,1958,1800,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2389,Becky,1958,1200,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2373,Becky,1958,1200,25,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2374,Becky,1958,1800,25,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2375,Becky,1958,0,30,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2390,Becky,1958,1800,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2377,Becky,1958,1200,40,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2378,Becky,1958,1800,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2379,Becky,1958,0,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2380,Becky,1958,600,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2376,Becky,1958,600,35,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2381,Becky,1958,1200,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2382,Becky,1958,1800,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2383,Becky,1958,0,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2384,Becky,1958,600,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2385,Becky,1958,1200,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2386,Becky,1958,1800,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2387,Becky,1958,0,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2388,Becky,1958,600,45,Becky_1958,71,19580808,TD,16.5N,20.5W,-999,16.08,-20.08
2445,Cleo,1958,0,75,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2444,Cleo,1958,1800,80,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2443,Cleo,1958,1200,85,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2442,Cleo,1958,600,85,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2438,Cleo,1958,600,80,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2440,Cleo,1958,1800,80,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2439,Cleo,1958,1200,80,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2436,Cleo,1958,1800,85,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2437,Cleo,1958,0,85,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2441,Cleo,1958,0,80,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2446,Cleo,1958,600,65,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2419,Cleo,1958,1200,85,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2448,Cleo,1958,1800,55,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2449,Cleo,1958,0,50,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2450,Cleo,1958,600,40,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2451,Cleo,1958,1200,35,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2452,Cleo,1958,1800,35,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2453,Cleo,1958,0,30,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2454,Cleo,1958,600,25,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2455,Cleo,1958,1200,25,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2456,Cleo,1958,1800,25,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2435,Cleo,1958,1200,85,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2447,Cleo,1958,1200,60,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2434,Cleo,1958,600,90,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2415,Cleo,1958,1200,40,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2432,Cleo,1958,1800,100,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2410,Cleo,1958,600,25,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2411,Cleo,1958,1200,25,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2412,Cleo,1958,1800,30,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2413,Cleo,1958,0,30,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2414,Cleo,1958,600,35,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2416,Cleo,1958,1800,50,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2417,Cleo,1958,0,65,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2433,Cleo,1958,0,95,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2420,Cleo,1958,1800,85,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2421,Cleo,1958,0,90,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2418,Cleo,1958,600,80,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2423,Cleo,1958,1200,100,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2424,Cleo,1958,1800,100,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2425,Cleo,1958,0,105,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2426,Cleo,1958,600,110,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2427,Cleo,1958,1200,115,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2428,Cleo,1958,1800,120,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2429,Cleo,1958,0,115,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2430,Cleo,1958,600,115,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2431,Cleo,1958,1200,110,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2422,Cleo,1958,600,95,Cleo_1958,72,19580811,TD,12.0N,20.5W,-999,12.0,-20.08
2479,Daisy,1958,600,90,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2475,Daisy,1958,600,110,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2476,Daisy,1958,1200,100,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2477,Daisy,1958,1800,95,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2478,Daisy,1958,0,95,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2480,Daisy,1958,1200,80,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2474,Daisy,1958,0,115,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2482,Daisy,1958,0,65,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2483,Daisy,1958,600,60,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2484,Daisy,1958,1200,50,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2485,Daisy,1958,1800,50,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2486,Daisy,1958,0,50,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2481,Daisy,1958,1800,70,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2472,Daisy,1958,1200,110,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2473,Daisy,1958,1800,115,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2470,Daisy,1958,0,90,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2457,Daisy,1958,1800,25,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2458,Daisy,1958,0,25,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2459,Daisy,1958,600,30,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2460,Daisy,1958,1200,35,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2462,Daisy,1958,0,50,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2463,Daisy,1958,600,50,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2461,Daisy,1958,1800,40,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2465,Daisy,1958,1800,55,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2466,Daisy,1958,0,60,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2467,Daisy,1958,600,70,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2468,Daisy,1958,1200,85,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2469,Daisy,1958,1800,85,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2471,Daisy,1958,600,100,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2464,Daisy,1958,1200,55,Daisy_1958,73,19580823,TD,25.0N,73.0W,-999,25.0,-73.0
2511,Ella,1958,1800,60,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2506,Ella,1958,1700,60,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2507,Ella,1958,1800,60,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2508,Ella,1958,0,60,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2509,Ella,1958,600,60,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2510,Ella,1958,1200,60,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2512,Ella,1958,0,55,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2521,Ella,1958,0,25,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2514,Ella,1958,1200,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2515,Ella,1958,1800,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2516,Ella,1958,0,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2517,Ella,1958,600,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2518,Ella,1958,800,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2520,Ella,1958,1800,25,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2505,Ella,1958,1200,55,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2513,Ella,1958,600,55,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2504,Ella,1958,1100,55,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2519,Ella,1958,1200,30,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2502,Ella,1958,0,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2487,Ella,1958,600,30,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2489,Ella,1958,1800,35,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2490,Ella,1958,0,40,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2491,Ella,1958,600,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2492,Ella,1958,1200,65,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2493,Ella,1958,1800,70,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2494,Ella,1958,0,75,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2488,Ella,1958,1200,35,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2496,Ella,1958,1200,95,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2495,Ella,1958,600,85,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2501,Ella,1958,1800,45,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2500,Ella,1958,1200,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2503,Ella,1958,600,50,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2498,Ella,1958,0,70,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2497,Ella,1958,1800,70,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2499,Ella,1958,600,55,Ella_1958,74,19580830,TD,12.5N,58.0W,-999,12.08,-58.0
2551,Fifi,1958,1800,25,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2538,Fifi,1958,1200,55,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2539,Fifi,1958,1800,55,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2540,Fifi,1958,0,50,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2541,Fifi,1958,600,45,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2542,Fifi,1958,1200,40,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2543,Fifi,1958,1800,35,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2545,Fifi,1958,600,35,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2546,Fifi,1958,1200,30,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2548,Fifi,1958,0,30,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2549,Fifi,1958,600,30,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2550,Fifi,1958,1200,25,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2537,Fifi,1958,600,55,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2544,Fifi,1958,0,35,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2547,Fifi,1958,1800,30,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2536,Fifi,1958,0,55,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2534,Fifi,1958,1200,60,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2535,Fifi,1958,1800,60,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2522,Fifi,1958,1200,25,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2523,Fifi,1958,1800,25,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2525,Fifi,1958,600,35,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2526,Fifi,1958,1200,40,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2527,Fifi,1958,1800,45,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2524,Fifi,1958,0,30,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2529,Fifi,1958,600,65,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2530,Fifi,1958,1200,75,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2531,Fifi,1958,1800,70,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2532,Fifi,1958,0,60,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2533,Fifi,1958,600,60,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2528,Fifi,1958,0,55,Fifi_1958,75,19580904,TD,10.1N,44.8W,-999,10.02,-44.13
2576,Gerda,1958,0,40,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2571,Gerda,1958,1800,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2572,Gerda,1958,0,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2573,Gerda,1958,600,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2574,Gerda,1958,1200,30,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2575,Gerda,1958,1800,35,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2577,Gerda,1958,600,40,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2584,Gerda,1958,1800,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2579,Gerda,1958,1200,35,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2580,Gerda,1958,1800,30,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2581,Gerda,1958,0,30,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2582,Gerda,1958,600,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2583,Gerda,1958,1200,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2570,Gerda,1958,1200,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2585,Gerda,1958,0,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2569,Gerda,1958,600,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2578,Gerda,1958,800,40,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2567,Gerda,1958,1800,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2552,Gerda,1958,600,40,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2553,Gerda,1958,1200,45,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2555,Gerda,1958,2100,50,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2556,Gerda,1958,0,40,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2557,Gerda,1958,600,40,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2558,Gerda,1958,1200,35,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2559,Gerda,1958,1800,35,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2554,Gerda,1958,1800,50,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2561,Gerda,1958,600,30,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2560,Gerda,1958,0,30,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2566,Gerda,1958,1200,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2565,Gerda,1958,600,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2568,Gerda,1958,0,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2564,Gerda,1958,0,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2563,Gerda,1958,1800,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2562,Gerda,1958,1200,25,Gerda_1958,76,19580914,TS,17.4N,67.5W,-999,17.07,-67.08
2615,Helene,1958,600,110,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2616,Helene,1958,1200,100,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2618,Helene,1958,0,95,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2619,Helene,1958,600,85,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2620,Helene,1958,1200,75,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2621,Helene,1958,1800,70,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2622,Helene,1958,0,65,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2623,Helene,1958,600,60,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2624,Helene,1958,1200,60,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2625,Helene,1958,1800,60,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2617,Helene,1958,1800,100,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2634,Helene,1958,0,50,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2628,Helene,1958,1200,65,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2629,Helene,1958,1800,70,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2630,Helene,1958,0,70,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2631,Helene,1958,600,65,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2632,Helene,1958,1200,55,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2633,Helene,1958,1800,50,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2614,Helene,1958,0,115,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2635,Helene,1958,600,45,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2636,Helene,1958,1200,40,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2637,Helene,1958,1800,40,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2638,Helene,1958,0,35,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2639,Helene,1958,600,35,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2627,Helene,1958,600,60,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2613,Helene,1958,1800,120,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2626,Helene,1958,0,60,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2611,Helene,1958,900,130,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2612,Helene,1958,1200,120,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2586,Helene,1958,600,25,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2587,Helene,1958,1200,25,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2588,Helene,1958,1800,25,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2589,Helene,1958,0,25,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2590,Helene,1958,600,25,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2591,Helene,1958,1200,25,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2593,Helene,1958,0,35,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2594,Helene,1958,600,40,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2595,Helene,1958,1200,40,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2596,Helene,1958,1800,45,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2597,Helene,1958,0,50,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2592,Helene,1958,1800,30,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2599,Helene,1958,1200,60,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2610,Helene,1958,600,125,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2598,Helene,1958,600,55,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2609,Helene,1958,0,115,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
