,name,max_wind,name_year
12087,Earl,40,Earl_1992
12126,Frances,40,Frances_1992
12125,Frances,40,Frances_1992
19237,Edouard,40,Edouard_2008
12130,Frances,40,Frances_1992
12105,Frances,40,Frances_1992
19198,Dolly,40,Dolly_2008
19197,Dolly,40,Dolly_2008
12168,Bret,40,Bret_1993
12169,Bret,40,Bret_1993
12170,Bret,40,Bret_1993
12171,Bret,40,Bret_1993
12178,Bret,40,Bret_1993
12177,Bret,40,Bret_1993
12065,Danielle,40,Danielle_1992
12066,Danielle,40,Danielle_1992
12072,Danielle,40,Danielle_1992
11929,Andrew,40,Andrew_1992
11894,Fabian,40,Fabian_1991
11893,Fabian,40,Fabian_1991
11892,Fabian,40,Fabian_1991
11891,Fabian,40,Fabian_1991
11889,Fabian,40,Fabian_1991
11888,Fabian,40,Fabian_1991
19338,Gustav,40,Gustav_2008
11890,Fabian,40,Fabian_1991
11900,Grace,40,Grace_1991
11919,Andrew,40,Andrew_1992
11927,Andrew,40,Andrew_1992
11930,Andrew,40,Andrew_1992
11928,Andrew,40,Andrew_1992
19245,Fay,40,Fay_2008
12005,Bonnie,40,Bonnie_1992
12004,Bonnie,40,Bonnie_1992
12018,Bonnie,40,Bonnie_1992
12019,Bonnie,40,Bonnie_1992
11997,Bonnie,40,Bonnie_1992
19249,Fay,40,Fay_2008
19248,Fay,40,Fay_2008
19247,Fay,40,Fay_2008
12055,Charley,40,Charley_1992
12053,Charley,40,Charley_1992
12054,Charley,40,Charley_1992
19246,Fay,40,Fay_2008
19579,Omar,40,Omar_2008
11361,Edouard,40,Edouard_1990
19618,Paloma,40,Paloma_2008
10989,Erin,40,Erin_1989
10796,Joan,40,Joan_1988
10797,Joan,40,Joan_1988
10789,Joan,40,Joan_1988
10799,Joan,40,Joan_1988
10798,Joan,40,Joan_1988
10800,Joan,40,Joan_1988
10865,Keith,40,Keith_1988
19998,Colin,40,Colin_2010
19997,Colin,40,Colin_2010
19996,Colin,40,Colin_2010
19995,Colin,40,Colin_2010
10850,Keith,40,Keith_1988
19966,Bonnie,40,Bonnie_2010
19967,Bonnie,40,Bonnie_2010
19923,Alex,40,Alex_2010
19929,Alex,40,Alex_2010
19922,Alex,40,Alex_2010
19930,Alex,40,Alex_2010
19946,Alex,40,Alex_2010
10885,Allison,40,Allison_1989
10886,Allison,40,Allison_1989
10920,Barry,40,Barry_1989
10919,Barry,40,Barry_1989
10914,Barry,40,Barry_1989
10913,Barry,40,Barry_1989
10915,Barry,40,Barry_1989
10977,Dean,40,Dean_1989
10795,Joan,40,Joan_1988
10794,Joan,40,Joan_1988
19990,Colin,40,Colin_2010
20140,Earl,40,Earl_2010
20158,Fiona,40,Fiona_2010
20159,Fiona,40,Fiona_2010
10571,Beryl,40,Beryl_1988
20102,Earl,40,Earl_2010
20099,Earl,40,Earl_2010
20101,Earl,40,Earl_2010
10607,Chris,40,Chris_1988
10609,Chris,40,Chris_1988
20100,Earl,40,Earl_2010
20098,Earl,40,Earl_2010
20097,Earl,40,Earl_2010
20096,Earl,40,Earl_2010
10625,Debby,40,Debby_1988
19991,Colin,40,Colin_2010
10656,Ernesto,40,Ernesto_1988
10663,Florence,40,Florence_1988
20083,Danielle,40,Danielle_2010
20082,Danielle,40,Danielle_2010
20080,Danielle,40,Danielle_2010
20079,Danielle,40,Danielle_2010
20081,Danielle,40,Danielle_2010
10686,Gilbert,40,Gilbert_1988
10733,Helene,40,Helene_1988
10783,Isaac,40,Isaac_1988
19989,Colin,40,Colin_2010
19988,Colin,40,Colin_2010
10946,Dean,40,Dean_1989
19866,Henri,40,Henri_2009
11382,Edouard,40,Edouard_1990
19869,Henri,40,Henri_2009
11195,Hugo,40,Hugo_1989
11196,Hugo,40,Hugo_1989
11197,Hugo,40,Hugo_1989
11198,Hugo,40,Hugo_1989
11200,Hugo,40,Hugo_1989
11143,Hugo,40,Hugo_1989
11215,Iris,40,Iris_1989
11208,Iris,40,Iris_1989
19766,Erika,40,Erika_2009
19765,Erika,40,Erika_2009
11225,Jerry,40,Jerry_1989
19746,Danny,40,Danny_2009
19747,Danny,40,Danny_2009
8994,Dennis,40,Dennis_1981
11261,Karen,40,Karen_1989
11262,Karen,40,Karen_1989
11263,Karen,40,Karen_1989
11253,Karen,40,Karen_1989
19742,Claudette,40,Claudette_2009
19743,Claudette,40,Claudette_2009
11284,Arthur,40,Arthur_1990
11277,Arthur,40,Arthur_1990
19696,Bill,40,Bill_2009
19737,Bill,40,Bill_2009
11303,Bertha,40,Bertha_1990
11348,Cesar,40,Cesar_1990
11349,Cesar,40,Cesar_1990
11194,Hugo,40,Hugo_1989
11193,Hugo,40,Hugo_1989
11192,Hugo,40,Hugo_1989
19830,Grace,40,Grace_2009
10988,Erin,40,Erin_1989
10990,Erin,40,Erin_1989
11053,Felix,40,Felix_1989
11052,Felix,40,Felix_1989
19840,Grace,40,Grace_2009
19839,Grace,40,Grace_2009
19838,Grace,40,Grace_2009
11071,Felix,40,Felix_1989
11073,Felix,40,Felix_1989
11074,Felix,40,Felix_1989
19837,Grace,40,Grace_2009
19836,Grace,40,Grace_2009
11021,Felix,40,Felix_1989
11191,Hugo,40,Hugo_1989
19829,Grace,40,Grace_2009
19841,Grace,40,Grace_2009
19859,Grace,40,Grace_2009
19851,Grace,40,Grace_2009
11128,Gabrielle,40,Gabrielle_1989
19850,Grace,40,Grace_2009
19849,Grace,40,Grace_2009
19846,Grace,40,Grace_2009
19845,Grace,40,Grace_2009
19788,Fred,40,Fred_2009
11199,Hugo,40,Hugo_1989
11189,Hugo,40,Hugo_1989
12167,Bret,40,Bret_1993
12166,Bret,40,Bret_1993
12153,Bret,40,Bret_1993
18475,Ernesto,40,Ernesto_2006
18494,Florence,40,Florence_2006
13480,Fran,40,Fran_1996
18541,Florence,40,Florence_2006
18540,Florence,40,Florence_2006
18539,Florence,40,Florence_2006
18538,Florence,40,Florence_2006
18537,Florence,40,Florence_2006
13550,Gustav,40,Gustav_1996
18536,Florence,40,Florence_2006
13548,Gustav,40,Gustav_1996
13549,Gustav,40,Gustav_1996
18535,Florence,40,Florence_2006
18534,Florence,40,Florence_2006
13547,Gustav,40,Gustav_1996
13614,Hortense,40,Hortense_1996
13615,Hortense,40,Hortense_1996
18460,Ernesto,40,Ernesto_2006
18458,Ernesto,40,Ernesto_2006
18453,Ernesto,40,Ernesto_2006
18452,Ernesto,40,Ernesto_2006
13581,Hortense,40,Hortense_1996
13580,Hortense,40,Hortense_1996
18444,Ernesto,40,Ernesto_2006
18462,Ernesto,40,Ernesto_2006
18461,Ernesto,40,Ernesto_2006
18459,Ernesto,40,Ernesto_2006
18463,Ernesto,40,Ernesto_2006
18495,Florence,40,Florence_2006
18496,Florence,40,Florence_2006
18502,Florence,40,Florence_2006
13350,Cesar,40,Cesar_1996
13248,Tanya,40,Tanya_1995
13282,Arthur,40,Arthur_1996
13281,Arthur,40,Arthur_1996
13339,Bertha,40,Bertha_1996
13340,Bertha,40,Bertha_1996
13341,Bertha,40,Bertha_1996
13342,Bertha,40,Bertha_1996
13345,Bertha,40,Bertha_1996
13302,Bertha,40,Bertha_1996
13353,Cesar,40,Cesar_1996
13352,Cesar,40,Cesar_1996
13351,Cesar,40,Cesar_1996
18552,Gordon,40,Gordon_2006
18501,Florence,40,Florence_2006
18598,Gordon,40,Gordon_2006
13373,Dolly,40,Dolly_1996
13461,Edouard,40,Edouard_1996
13462,Edouard,40,Edouard_1996
13460,Edouard,40,Edouard_1996
13459,Edouard,40,Edouard_1996
13402,Edouard,40,Edouard_1996
13401,Edouard,40,Edouard_1996
18503,Florence,40,Florence_2006
18504,Florence,40,Florence_2006
18505,Florence,40,Florence_2006
13520,Fran,40,Fran_1996
13694,Josephine,40,Josephine_1996
18464,Ernesto,40,Ernesto_2006
13230,Sebastien,40,Sebastien_1995
18479,Ernesto,40,Ernesto_2006
13898,Danny,40,Danny_1997
13907,Danny,40,Danny_1997
13905,Danny,40,Danny_1997
13906,Danny,40,Danny_1997
13908,Danny,40,Danny_1997
18321,Zeta,40,Zeta_2006
13867,Danny,40,Danny_1997
18299,Zeta,40,Zeta_2005
13972,Erika,40,Erika_1997
13971,Erika,40,Erika_1997
13913,Erika,40,Erika_1997
13993,Fabian,40,Fabian_1997
14000,Grace,40,Grace_1997
13998,Grace,40,Grace_1997
13999,Grace,40,Grace_1997
14024,Alex,40,Alex_1998
14027,Alex,40,Alex_1998
14028,Alex,40,Alex_1998
14018,Alex,40,Alex_1998
14019,Alex,40,Alex_1998
18222,Delta,40,Delta_2005
14081,Bonnie,40,Bonnie_1998
18223,Delta,40,Delta_2005
14039,Bonnie,40,Bonnie_1998
14087,Charley,40,Charley_1998
14084,Charley,40,Charley_1998
14152,Danielle,40,Danielle_1998
13854,Claudette,40,Claudette_1997
13850,Claudette,40,Claudette_1997
13851,Claudette,40,Claudette_1997
18341,Alberto,40,Alberto_2006
18478,Ernesto,40,Ernesto_2006
18477,Ernesto,40,Ernesto_2006
18476,Ernesto,40,Ernesto_2006
13659,Josephine,40,Josephine_1996
18419,Debby,40,Debby_2006
18428,Debby,40,Debby_2006
13814,Marco,40,Marco_1996
18392,Chris,40,Chris_2006
18399,Chris,40,Chris_2006
18376,Beryl,40,Beryl_2006
18385,Beryl,40,Beryl_2006
18348,Alberto,40,Alberto_2006
18340,Alberto,40,Alberto_2006
13852,Claudette,40,Claudette_1997
13823,Ana,40,Ana_1997
18339,Alberto,40,Alberto_2006
13824,Ana,40,Ana_1997
13822,Ana,40,Ana_1997
18362,Alberto,40,Alberto_2006
13846,Bill,40,Bill_1997
13838,Bill,40,Bill_1997
18364,Alberto,40,Alberto_2006
18363,Alberto,40,Alberto_2006
18361,Alberto,40,Alberto_2006
13857,Claudette,40,Claudette_1997
13853,Claudette,40,Claudette_1997
13273,Tanya,40,Tanya_1995
13231,Sebastien,40,Sebastien_1995
19196,Cristobal,40,Cristobal_2008
18860,Gabrielle,40,Gabrielle_2007
19013,Fifteen,40,Fifteen_2007
19009,Fifteen,40,Fifteen_2007
12460,Florence,40,Florence_1994
12527,Gordon,40,Gordon_1994
18928,Karen,40,Karen_2007
18937,Karen,40,Karen_2007
12494,Gordon,40,Gordon_1994
12493,Gordon,40,Gordon_1994
12503,Gordon,40,Gordon_1994
12501,Gordon,40,Gordon_1994
12500,Gordon,40,Gordon_1994
12502,Gordon,40,Gordon_1994
12499,Gordon,40,Gordon_1994
12495,Gordon,40,Gordon_1994
12564,Allison,40,Allison_1995
12566,Allison,40,Allison_1995
12567,Allison,40,Allison_1995
12568,Allison,40,Allison_1995
12569,Allison,40,Allison_1995
12570,Allison,40,Allison_1995
12556,Allison,40,Allison_1995
12565,Allison,40,Allison_1995
12555,Allison,40,Allison_1995
12541,Allison,40,Allison_1995
18885,Ingrid,40,Ingrid_2007
12596,Barry,40,Barry_1995
18884,Ingrid,40,Ingrid_2007
12442,Ernesto,40,Ernesto_1994
12398,Chris,40,Chris_1994
12422,Chris,40,Chris_1994
12281,Floyd,40,Floyd_1993
12191,Cindy,40,Cindy_1993
12246,Emily,40,Emily_1993
19108,Bertha,40,Bertha_2008
19109,Bertha,40,Bertha_2008
12207,Emily,40,Emily_1993
12269,Dennis,40,Dennis_1993
12270,Dennis,40,Dennis_1993
12261,Dennis,40,Dennis_1993
12278,Floyd,40,Floyd_1993
12282,Floyd,40,Floyd_1993
12283,Floyd,40,Floyd_1993
12284,Floyd,40,Floyd_1993
12319,Gert,40,Gert_1993
12420,Chris,40,Chris_1994
12327,Gert,40,Gert_1993
19096,Arthur,40,Arthur_2008
19097,Arthur,40,Arthur_2008
19073,Olga,40,Olga_2007
19074,Olga,40,Olga_2007
19078,Olga,40,Olga_2007
12352,Alberto,40,Alberto_1994
19032,Noel,40,Noel_2007
19037,Noel,40,Noel_2007
19041,Noel,40,Noel_2007
12413,Chris,40,Chris_1994
12421,Chris,40,Chris_1994
12582,Barry,40,Barry_1995
18861,Gabrielle,40,Gabrielle_2007
13232,Sebastien,40,Sebastien_1995
18864,Gabrielle,40,Gabrielle_2007
18739,Barry,40,Barry_2007
18740,Barry,40,Barry_2007
18741,Barry,40,Barry_2007
18705,Andrea,40,Andrea_2007
18692,Andrea,40,Andrea_2007
18704,Andrea,40,Andrea_2007
18672,Isaac,40,Isaac_2006
18673,Isaac,40,Isaac_2006
18671,Isaac,40,Isaac_2006
18670,Isaac,40,Isaac_2006
13096,Noel,40,Noel_1995
13110,Noel,40,Noel_1995
13074,Noel,40,Noel_1995
13149,Opal,40,Opal_1995
13150,Opal,40,Opal_1995
13151,Opal,40,Opal_1995
18614,Helene,40,Helene_2006
13127,Opal,40,Opal_1995
18615,Helene,40,Helene_2006
13158,Pablo,40,Pablo_1995
18613,Helene,40,Helene_2006
13214,Roxanne,40,Roxanne_1995
18666,Helene,40,Helene_2006
13176,Roxanne,40,Roxanne_1995
18665,Helene,40,Helene_2006
13238,Sebastien,40,Sebastien_1995
13233,Sebastien,40,Sebastien_1995
18738,Barry,40,Barry_2007
18737,Barry,40,Barry_2007
12933,Luis,40,Luis_1995
12828,Iris,40,Iris_1995
18869,Gabrielle,40,Gabrielle_2007
12608,Chantal,40,Chantal_1995
12609,Chantal,40,Chantal_1995
18835,Felix,40,Felix_2007
12648,Dean,40,Dean_1995
12647,Dean,40,Dean_1995
12756,Felix,40,Felix_1995
12694,Felix,40,Felix_1995
18775,Dean,40,Dean_2007
12763,Gabrielle,40,Gabrielle_1995
12814,Iris,40,Iris_1995
12830,Iris,40,Iris_1995
12920,Karen,40,Karen_1995
12932,Luis,40,Luis_1995
12916,Karen,40,Karen_1995
12917,Karen,40,Karen_1995
12918,Karen,40,Karen_1995
12919,Karen,40,Karen_1995
12921,Karen,40,Karen_1995
12915,Karen,40,Karen_1995
12922,Karen,40,Karen_1995
12914,Karen,40,Karen_1995
18729,Barry,40,Barry_2007
12907,Karen,40,Karen_1995
18732,Barry,40,Barry_2007
18736,Barry,40,Barry_2007
10575,Beryl,40,Beryl_1988
19753,Danny,40,Danny_2009
9550,Diana,40,Diana_1984
9573,Diana,40,Diana_1984
20882,Maria,40,Maria_2011
20881,Maria,40,Maria_2011
10221,Charley,40,Charley_1986
10343,Arlene,40,Arlene_1987
10365,Arlene,40,Arlene_1987
9208,Irene,40,Irene_1981
9480,Dean,40,Dean_1983
9259,Jose,40,Jose_1981
20341,Karl,40,Karl_2010
9258,Jose,40,Jose_1981
20876,Maria,40,Maria_2011
20336,Karl,40,Karl_2010
20676,Franklin,40,Franklin_2011
20500,Richard,40,Richard_2010
10203,Charley,40,Charley_1986
20677,Franklin,40,Franklin_2011
20511,Richard,40,Richard_2010
9680,Isidore,40,Isidore_1984
20483,Paula,40,Paula_2010
10059,Isabel,40,Isabel_1985
9638,Hortense,40,Hortense_1984
9637,Hortense,40,Hortense_1984
20378,Lisa,40,Lisa_2010
9460,Chantal,40,Chantal_1983
10060,Isabel,40,Isabel_1985
10071,Isabel,40,Isabel_1985
10118,Juan,40,Juan_1985
10096,Juan,40,Juan_1985
10222,Charley,40,Charley_1986
20884,Maria,40,Maria_2011
10223,Charley,40,Charley_1986
10051,Henri,40,Henri_1985
9142,Gert,40,Gert_1981
20551,Tomas,40,Tomas_2010
20883,Maria,40,Maria_2011
20784,Jose,40,Jose_2011
9681,Isidore,40,Isidore_1984
9170,Harvey,40,Harvey_1981
20700,Gert,40,Gert_2011
20414,Nicole,40,Nicole_2010
20701,Gert,40,Gert_2011
20550,Tomas,40,Tomas_2010
9909,Danny,40,Danny_1985
20283,Julia,40,Julia_2010
20284,Julia,40,Julia_2010
20285,Julia,40,Julia_2010
20393,Matthew,40,Matthew_2010
9965,Fabian,40,Fabian_1985
10364,Arlene,40,Arlene_1987
20518,Shary,40,Shary_2010
20639,Don,40,Don_2011
10226,Charley,40,Charley_1986
20499,Richard,40,Richard_2010
10342,Arlene,40,Arlene_1987
9467,Dean,40,Dean_1983
9468,Dean,40,Dean_1983
9992,Gloria,40,Gloria_1985
9469,Dean,40,Dean_1983
9682,Isidore,40,Isidore_1984
10152,Kate,40,Kate_1985
10376,Arlene,40,Arlene_1987
9255,Jose,40,Jose_1981
20649,Emily,40,Emily_2011
20861,Lee,40,Lee_2011
20856,Lee,40,Lee_2011
10241,Charley,40,Charley_1986
10240,Charley,40,Charley_1986
9644,Hortense,40,Hortense_1984
20863,Lee,40,Lee_2011
20869,Lee,40,Lee_2011
20650,Emily,40,Emily_2011
20868,Lee,40,Lee_2011
9653,Hortense,40,Hortense_1984
9458,Chantal,40,Chantal_1983
9421,Barry,40,Barry_1983
9425,Barry,40,Barry_1983
10239,Charley,40,Charley_1986
10238,Charley,40,Charley_1986
10237,Charley,40,Charley_1986
9303,Beryl,40,Beryl_1982
9348,Chris,40,Chris_1982
9393,Ernesto,40,Ernesto_1982
9387,Ernesto,40,Ernesto_1982
20797,Katia,40,Katia_2011
9649,Hortense,40,Hortense_1984
9408,Alicia,40,Alicia_1983
9648,Hortense,40,Hortense_1984
9395,Alicia,40,Alicia_1983
9442,Barry,40,Barry_1983
10269,Danielle,40,Danielle_1986
20651,Emily,40,Emily_2011
20648,Emily,40,Emily_2011
10170,Andrew,40,Andrew_1986
20358,Lisa,40,Lisa_2010
10375,Arlene,40,Arlene_1987
20370,Lisa,40,Lisa_2010
9281,Katrina,40,Katrina_1981
9628,Hortense,40,Hortense_1984
10161,Andrew,40,Andrew_1986
9280,Katrina,40,Katrina_1981
10316,Frances,40,Frances_1986
20441,Otto,40,Otto_2010
9279,Katrina,40,Katrina_1981
9282,Katrina,40,Katrina_1981
20420,Otto,40,Otto_2010
20440,Otto,40,Otto_2010
9627,Hortense,40,Hortense_1984
10220,Charley,40,Charley_1986
9269,Katrina,40,Katrina_1981
20640,Don,40,Don_2011
9459,Chantal,40,Chantal_1983
20359,Lisa,40,Lisa_2010
20360,Lisa,40,Lisa_2010
10224,Charley,40,Charley_1986
9292,Alberto,40,Alberto_1982
9286,Alberto,40,Alberto_1982
20860,Lee,40,Lee_2011
20862,Lee,40,Lee_2011
20855,Lee,40,Lee_2011
10176,Bonnie,40,Bonnie_1986
10242,Charley,40,Charley_1986
20785,Jose,40,Jose_2011
20782,Jose,40,Jose_2011
20542,Tomas,40,Tomas_2010
9050,Emily,40,Emily_1981
20972,Ophelia,40,Ophelia_2011
9049,Emily,40,Emily_1981
20410,Nicole,40,Nicole_2010
20632,Cindy,40,Cindy_2011
10465,Dennis,40,Dennis_1987
20415,Nicole,40,Nicole_2010
20416,Nicole,40,Nicole_2010
10464,Dennis,40,Dennis_1987
20693,Gert,40,Gert_2011
9691,Josephine,40,Josephine_1984
9606,Fran,40,Fran_1984
20221,Igor,40,Igor_2010
20222,Igor,40,Igor_2010
9831,Ana,40,Ana_1985
20612,Bret,40,Bret_2011
20709,Harvey,40,Harvey_2011
9850,Bob,40,Bob_1985
9119,Floyd,40,Floyd_1981
9118,Floyd,40,Floyd_1981
9120,Floyd,40,Floyd_1981
20631,Cindy,40,Cindy_2011
9125,Floyd,40,Floyd_1981
9122,Floyd,40,Floyd_1981
9851,Bob,40,Bob_1985
9123,Floyd,40,Floyd_1981
9124,Floyd,40,Floyd_1981
9127,Floyd,40,Floyd_1981
9128,Floyd,40,Floyd_1981
20229,Igor,40,Igor_2010
9848,Bob,40,Bob_1985
10470,Dennis,40,Dennis_1987
9087,Emily,40,Emily_1981
9121,Floyd,40,Floyd_1981
10541,Floyd,40,Floyd_1987
20413,Nicole,40,Nicole_2010
8995,Dennis,40,Dennis_1981
9542,Cesar,40,Cesar_1984
8996,Dennis,40,Dennis_1981
9541,Cesar,40,Cesar_1984
9543,Cesar,40,Cesar_1984
9584,Edouard,40,Edouard_1984
20600,Bret,40,Bret_2011
8997,Dennis,40,Dennis_1981
8998,Dennis,40,Dennis_1981
8999,Dennis,40,Dennis_1981
20995,Ophelia,40,Ophelia_2011
20997,Ophelia,40,Ophelia_2011
20209,Hermine,40,Hermine_2010
10542,Floyd,40,Floyd_1987
10469,Dennis,40,Dennis_1987
20202,Hermine,40,Hermine_2010
10554,Floyd,40,Floyd_1987
10553,Floyd,40,Floyd_1987
10509,Emily,40,Emily_1987
20971,Ophelia,40,Ophelia_2011
9088,Emily,40,Emily_1981
10508,Emily,40,Emily_1987
10520,Emily,40,Emily_1987
9085,Emily,40,Emily_1981
9747,Klaus,40,Klaus_1984
9830,Ana,40,Ana_1985
9544,Cesar,40,Cesar_1984
10521,Emily,40,Emily_1987
9086,Emily,40,Emily_1981
20763,Irene,40,Irene_2011
20762,Irene,40,Irene_2011
20936,Nate,40,Nate_2011
9134,Gert,40,Gert_1981
10225,Charley,40,Charley_1986
9849,Bob,40,Bob_1985
20314,Julia,40,Julia_2010
9888,Claudette,40,Claudette_1985
9889,Claudette,40,Claudette_1985
20313,Julia,40,Julia_2010
10415,Bret,40,Bret_1987
20623,Cindy,40,Cindy_2011
20692,Gert,40,Gert_2011
20935,Nate,40,Nate_2011
9890,Claudette,40,Claudette_1985
20783,Jose,40,Jose_2011
9488,Arthur,40,Arthur_1984
9139,Gert,40,Gert_1981
10414,Bret,40,Bret_1987
10204,Charley,40,Charley_1986
20544,Tomas,40,Tomas_2010
9869,Claudette,40,Claudette_1985
9870,Claudette,40,Claudette_1985
20540,Tomas,40,Tomas_2010
20541,Tomas,40,Tomas_2010
20312,Julia,40,Julia_2010
10419,Bret,40,Bret_1987
10420,Bret,40,Bret_1987
9665,Isidore,40,Isidore_1984
9643,Hortense,40,Hortense_1984
20920,Nate,40,Nate_2011
20765,Irene,40,Irene_2011
9158,Gert,40,Gert_1981
10442,Cindy,40,Cindy_1987
10446,Cindy,40,Cindy_1987
9735,Josephine,40,Josephine_1984
20418,Nicole,40,Nicole_2010
20764,Irene,40,Irene_2011
20417,Nicole,40,Nicole_2010
20220,Igor,40,Igor_2010
9736,Josephine,40,Josephine_1984
9159,Gert,40,Gert_1981
9126,Floyd,40,Floyd_1981
20315,Julia,40,Julia_2010
18881,Ingrid,35,Ingrid_2007
24345,Kirk,35,Kirk_2018
18888,Ingrid,35,Ingrid_2007
18882,Ingrid,35,Ingrid_2007
18879,Ingrid,35,Ingrid_2007
18834,Felix,35,Felix_2007
24313,Joyce,35,Joyce_2018
24344,Kirk,35,Kirk_2018
24343,Kirk,35,Kirk_2018
18815,Erin,35,Erin_2007
24378,Leslie,35,Leslie_2018
24350,Kirk,35,Kirk_2018
24351,Kirk,35,Kirk_2018
20715,Harvey,35,Harvey_2011
24305,Joyce,35,Joyce_2018
20719,Harvey,35,Harvey_2011
24312,Joyce,35,Joyce_2018
18883,Ingrid,35,Ingrid_2007
18747,Chantal,35,Chantal_2007
24342,Kirk,35,Kirk_2018
18862,Gabrielle,35,Gabrielle_2007
17054,Gaston,35,Gaston_2004
24341,Kirk,35,Kirk_2018
20691,Gert,35,Gert_2011
24302,Joyce,35,Joyce_2018
18814,Erin,35,Erin_2007
17052,Gaston,35,Gaston_2004
18816,Erin,35,Erin_2007
24304,Joyce,35,Joyce_2018
18863,Gabrielle,35,Gabrielle_2007
24303,Joyce,35,Joyce_2018
16964,Frances,35,Frances_2004
17053,Gaston,35,Gaston_2004
18774,Dean,35,Dean_2007
20679,Franklin,35,Franklin_2011
20702,Gert,35,Gert_2011
21533,Michael,35,Michael_2012
21441,Leslie,35,Leslie_2012
18886,Ingrid,35,Ingrid_2007
18830,Erin,35,Erin_2007
24367,Kirk,35,Kirk_2018
24352,Kirk,35,Kirk_2018
24306,Joyce,35,Joyce_2018
24353,Kirk,35,Kirk_2018
18887,Ingrid,35,Ingrid_2007
20675,Franklin,35,Franklin_2011
24349,Kirk,35,Kirk_2018
20678,Franklin,35,Franklin_2011
22213,Bertha,35,Bertha_2014
21502,Michael,35,Michael_2012
24060,Chris,35,Chris_2018
24031,Chris,35,Chris_2018
19044,Noel,35,Noel_2007
24032,Chris,35,Chris_2018
21541,Nadine,35,Nadine_2012
19008,Fifteen,35,Fifteen_2007
20645,Don,35,Don_2011
18963,Melissa,35,Melissa_2007
24087,Debby,35,Debby_2018
24088,Debby,35,Debby_2018
24089,Debby,35,Debby_2018
24090,Debby,35,Debby_2018
18078,Twenty-Two,35,Twenty-Two_2005
18964,Melissa,35,Melissa_2007
18962,Melissa,35,Melissa_2007
17071,Hermine,35,Hermine_2004
24098,Debby,35,Debby_2018
18961,Melissa,35,Melissa_2007
24097,Debby,35,Debby_2018
17077,Hermine,35,Hermine_2004
17078,Hermine,35,Hermine_2004
24099,Debby,35,Debby_2018
20622,Cindy,35,Cindy_2011
19043,Noel,35,Noel_2007
24269,Isaac,35,Isaac_2018
17659,Harvey,35,Harvey_2005
24013,Beryl,35,Beryl_2018
19071,Olga,35,Olga_2007
24014,Beryl,35,Beryl_2018
24015,Beryl,35,Beryl_2018
24016,Beryl,35,Beryl_2018
24007,Beryl,35,Beryl_2018
23987,Beryl,35,Beryl_2018
19072,Olga,35,Olga_2007
23969,Beryl,35,Beryl_2018
17168,Ivan,35,Ivan_2004
23970,Beryl,35,Beryl_2018
20599,Bret,35,Bret_2011
19079,Olga,35,Olga_2007
20633,Cindy,35,Cindy_2011
17151,Ivan,35,Ivan_2004
23985,Beryl,35,Beryl_2018
23986,Beryl,35,Beryl_2018
18052,Tammy,35,Tammy_2005
23988,Beryl,35,Beryl_2018
23989,Beryl,35,Beryl_2018
19042,Noel,35,Noel_2007
24070,Debby,35,Debby_2018
24071,Debby,35,Debby_2018
24072,Debby,35,Debby_2018
24073,Debby,35,Debby_2018
24189,Florence,35,Florence_2018
24128,Florence,35,Florence_2018
24127,Florence,35,Florence_2018
20636,Don,35,Don_2011
18922,Jerry,35,Jerry_2007
18921,Jerry,35,Jerry_2007
18086,Twenty-Two,35,Twenty-Two_2005
24201,Gordon,35,Gordon_2018
20669,Emily,35,Emily_2011
18902,Humberto,35,Humberto_2007
18098,Vince,35,Vince_2005
24225,Helene,35,Helene_2018
20668,Emily,35,Emily_2011
17865,Nate,35,Nate_2005
24290,Isaac,35,Isaac_2018
24291,Isaac,35,Isaac_2018
24292,Isaac,35,Isaac_2018
24293,Isaac,35,Isaac_2018
24294,Isaac,35,Isaac_2018
18908,Humberto,35,Humberto_2007
18880,Ingrid,35,Ingrid_2007
20637,Don,35,Don_2011
18918,Jerry,35,Jerry_2007
18917,Jerry,35,Jerry_2007
20638,Don,35,Don_2011
24074,Debby,35,Debby_2018
24118,Ernesto,35,Ernesto_2018
24117,Ernesto,35,Ernesto_2018
17039,Gaston,35,Gaston_2004
24116,Ernesto,35,Ernesto_2018
24114,Ernesto,35,Ernesto_2018
18925,Karen,35,Karen_2007
18926,Karen,35,Karen_2007
18927,Karen,35,Karen_2007
24115,Ernesto,35,Ernesto_2018
18919,Jerry,35,Jerry_2007
18938,Karen,35,Karen_2007
24103,Ernesto,35,Ernesto_2018
18939,Karen,35,Karen_2007
24105,Ernesto,35,Ernesto_2018
18940,Karen,35,Karen_2007
24106,Ernesto,35,Ernesto_2018
17051,Gaston,35,Gaston_2004
17063,Gaston,35,Gaston_2004
24104,Ernesto,35,Ernesto_2018
18920,Jerry,35,Jerry_2007
17684,Irene,35,Irene_2005
17892,Nate,35,Nate_2005
16934,Danielle,35,Danielle_2004
16932,Danielle,35,Danielle_2004
16933,Danielle,35,Danielle_2004
24828,Karen,35,Karen_2019
24829,Karen,35,Karen_2019
24830,Karen,35,Karen_2019
24831,Karen,35,Karen_2019
24836,Karen,35,Karen_2019
21135,Alberto,35,Alberto_2012
18418,Debby,35,Debby_2006
18430,Debby,35,Debby_2006
18429,Debby,35,Debby_2006
16879,Charley,35,Charley_2004
21133,Alberto,35,Alberto_2012
24854,Lorenzo,35,Lorenzo_2019
18391,Chris,35,Chris_2006
16904,Charley,35,Charley_2004
