Date,Name,Time,Status,Latitude,Longitude,MaximumWind,AirPressure
20120620,CHRIS,1800,TS,38.2N,50.2W,50,999
20120621,CHRIS,0,TS,38.6N,47.5W,60,991
20120621,CHRIS,600,HU,39.5N,45.5W,70,982
20120621,CHRIS,1200,HU,40.5N,43.9W,75,974
20120621,CHRIS,1800,HU,41.9N,42.9W,70,975
20120622,CHRIS,0,TS,43.3N,42.8W,60,978
20120622,CHRIS,600,TS,44.5N,43.9W,50,982
20120622,CHRIS,1200,EX,44.8N,45.8W,45,985
20120622,CHRIS,1800,EX,44.2N,47.8W,40,988
20120623,CHRIS,0,EX,42.6N,48.4W,35,989
20120623,CHRIS,600,EX,40.9N,47.4W,35,989
20120623,CHRIS,1200,EX,40.0N,45.0W,35,990
20120623,CHRIS,1800,EX,40.5N,42.5W,30,991
20120624,CHRIS,0,EX,41.4N,40.2W,30,991
20120624,CHRIS,600,EX,42.9N,38.5W,25,993
20120624,CHRIS,1200,EX,43.7N,38.2W,20,995
20120623,DEBBY,1200,TS,25.5N,87.6W,35,1002
20120623,DEBBY,1800,TS,26.0N,87.5W,40,1001
20120624,DEBBY,0,TS,26.5N,87.4W,45,998
20120624,DEBBY,600,TS,27.0N,87.2W,50,995
20120624,DEBBY,1200,TS,27.6N,86.8W,55,994
20120624,DEBBY,1800,TS,28.0N,86.3W,55,992
20120625,DEBBY,0,TS,28.3N,86.0W,50,990
20120625,DEBBY,600,TS,28.6N,85.8W,45,993
20120625,DEBBY,1200,TS,28.8N,85.6W,40,994
20120625,DEBBY,1800,TS,29.0N,85.3W,40,992
20120626,DEBBY,0,TS,29.0N,85.0W,45,991
20120626,DEBBY,600,TS,28.9N,84.7W,40,991
20120626,DEBBY,1200,TS,28.9N,84.3W,40,992
20120626,DEBBY,1800,TS,29.2N,83.7W,35,995
20120626,DEBBY,2100,TS,29.3N,83.2W,35,995
20120627,DEBBY,0,TD,29.4N,82.7W,30,997
20120627,DEBBY,600,TD,29.5N,81.5W,30,998
20120627,DEBBY,1200,TD,29.5N,80.3W,30,1001
20120801,ERNESTO,1200,TD,11.6N,46.7W,30,1008
20120801,ERNESTO,1800,TD,12.0N,48.2W,30,1008
20120802,ERNESTO,0,TD,12.4N,49.9W,30,1008
20120802,ERNESTO,600,TD,12.7N,51.7W,30,1008
20120802,ERNESTO,1200,TS,13.0N,53.6W,35,1007
20120802,ERNESTO,1800,TS,13.2N,55.5W,45,1006
20120803,ERNESTO,0,TS,13.4N,57.5W,45,1005
20120803,ERNESTO,600,TS,13.6N,59.7W,40,1005
20120803,ERNESTO,1200,TS,13.7N,61.6W,40,1003
20120803,ERNESTO,1800,TS,13.8N,63.3W,40,1003
20120804,ERNESTO,0,TS,13.8N,64.8W,40,1004
20120804,ERNESTO,600,TS,13.9N,66.4W,45,1005
20120804,ERNESTO,1200,TS,14.2N,67.9W,45,1005
20120804,ERNESTO,1800,TS,14.6N,69.5W,45,1005
20120805,ERNESTO,0,TS,15.0N,71.5W,45,1006
20120805,ERNESTO,600,TS,15.0N,73.8W,45,1006
20120805,ERNESTO,1200,TS,15.0N,76.1W,45,1006
20120805,ERNESTO,1800,TS,15.1N,77.8W,45,1005
20120806,ERNESTO,0,TS,15.2N,78.9W,45,1003
20120806,ERNESTO,600,TS,15.4N,79.6W,50,998
20120806,ERNESTO,1200,TS,15.7N,80.2W,55,996
20120806,ERNESTO,1800,TS,16.2N,81.2W,55,995
20120807,ERNESTO,0,TS,16.7N,82.2W,55,994
20120807,ERNESTO,600,TS,17.3N,83.3W,55,993
20120807,ERNESTO,1200,HU,17.8N,84.4W,65,988
20120807,ERNESTO,1800,HU,18.4N,85.7W,75,983
20120808,ERNESTO,0,HU,18.7N,87.1W,80,979
20120808,ERNESTO,100,HU,18.7N,87.2W,80,977
20120808,ERNESTO,315,HU,18.8N,87.7W,85,973
20120808,ERNESTO,600,HU,18.8N,88.3W,80,973
20120808,ERNESTO,1200,TS,18.8N,89.6W,60,983
20120808,ERNESTO,1800,TS,18.8N,90.8W,50,993
20120809,ERNESTO,0,TS,18.8N,91.7W,55,993
20120809,ERNESTO,600,TS,18.7N,92.8W,60,992
20120809,ERNESTO,1200,TS,18.4N,93.8W,55,989
20120809,ERNESTO,1615,TS,18.3N,94.6W,55,989
20120809,ERNESTO,1800,TS,18.2N,94.9W,50,993
20120810,ERNESTO,0,TS,18.0N,96.0W,40,997
20120810,ERNESTO,600,TD,17.9N,97.2W,30,1002
20120803,FLORENCE,600,LO,12.2N,23.1W,25,1011
20120803,FLORENCE,1200,LO,12.5N,24.5W,30,1010
20120803,FLORENCE,1800,TD,13.0N,25.9W,30,1009
20120804,FLORENCE,0,TD,13.5N,27.3W,30,1009
20120804,FLORENCE,600,TS,14.1N,28.6W,35,1007
20120804,FLORENCE,1200,TS,14.7N,29.9W,40,1005
20120804,FLORENCE,1800,TS,15.3N,31.2W,45,1003
20120805,FLORENCE,0,TS,15.8N,32.5W,50,1002
20120805,FLORENCE,600,TS,16.1N,33.8W,50,1002
20120805,FLORENCE,1200,TS,16.2N,35.0W,45,1004
20120805,FLORENCE,1800,TS,16.2N,36.2W,45,1005
20120806,FLORENCE,0,TS,16.2N,37.3W,35,1008
20120806,FLORENCE,600,TD,16.3N,38.4W,30,1009
20120806,FLORENCE,1200,LO,16.4N,39.6W,30,1009
20120806,FLORENCE,1800,LO,16.5N,40.9W,30,1009
20120807,FLORENCE,0,LO,16.7N,42.5W,25,1010
20120807,FLORENCE,600,LO,16.9N,44.3W,25,1010
20120807,FLORENCE,1200,LO,17.2N,46.3W,25,1010
20120807,FLORENCE,1800,LO,17.6N,48.5W,25,1011
20120808,FLORENCE,0,LO,18.0N,50.7W,25,1011
20120808,FLORENCE,600,LO,18.4N,52.9W,25,1011
20120809,HELENE,1800,TD,13.7N,43.0W,30,1010
20120810,HELENE,0,TD,13.6N,44.6W,30,1009
20120810,HELENE,600,TD,13.5N,46.3W,30,1008
20120810,HELENE,1200,TD,13.4N,48.2W,30,1009
20120810,HELENE,1800,TD,13.4N,50.5W,30,1009
20120811,HELENE,0,TD,13.4N,52.9W,30,1009
20120811,HELENE,600,TD,13.4N,55.4W,30,1009
20120811,HELENE,1200,WV,13.3N,57.9W,30,1011
20120811,HELENE,1800,WV,13.3N,59.9W,30,1011
20120812,HELENE,0,WV,13.5N,61.4W,30,1011
20120812,HELENE,600,WV,13.7N,63.2W,30,1011
20120812,HELENE,1200,WV,13.9N,65.6W,30,1011
20120812,HELENE,1800,WV,14.1N,68.0W,30,1010
20120813,HELENE,0,WV,14.1N,70.4W,30,1009
20120813,HELENE,600,WV,14.1N,72.7W,30,1009
20120813,HELENE,1200,WV,14.1N,74.9W,30,1008
20120813,HELENE,1800,WV,14.1N,76.6W,30,1008
20120814,HELENE,0,WV,14.1N,78.4W,30,1008
20120814,HELENE,600,WV,14.1N,80.1W,30,1009
20120814,HELENE,1200,WV,14.1N,81.8W,30,1009
20120814,HELENE,1800,WV,14.3N,83.6W,30,1009
20120815,HELENE,0,WV,14.7N,85.3W,30,1010
20120815,HELENE,600,WV,15.2N,87.0W,30,1010
20120815,HELENE,1200,LO,15.7N,88.6W,30,1011
20120815,HELENE,1800,LO,16.5N,89.5W,25,1011
20120816,HELENE,0,LO,17.5N,90.5W,25,1011
20120816,HELENE,600,LO,18.5N,91.0W,25,1011
20120816,HELENE,1200,LO,19.2N,91.5W,25,1011
20120816,HELENE,1800,LO,19.3N,92.6W,25,1011
20120817,HELENE,0,LO,19.3N,94.2W,25,1011
20120817,HELENE,600,LO,19.7N,95.2W,25,1011
20120817,HELENE,1200,TD,19.9N,95.7W,30,1009
20120817,HELENE,1800,TS,20.3N,95.9W,40,1004
20120818,HELENE,0,TS,20.8N,96.1W,35,1006
20120818,HELENE,600,TD,21.4N,96.8W,30,1007
20120818,HELENE,1200,TD,21.9N,97.7W,30,1008
20120818,HELENE,1800,TD,22.5N,98.7W,25,1009
20120819,HELENE,0,LO,22.7N,98.9W,25,1009
20120815,GORDON,1200,TD,27.6N,54.6W,30,1013
20120815,GORDON,1800,TD,29.1N,55.1W,30,1012
20120816,GORDON,0,TS,30.5N,55.4W,35,1010
20120816,GORDON,600,TS,31.7N,55.2W,40,1009
20120816,GORDON,1200,TS,32.9N,54.4W,45,1006
20120816,GORDON,1800,TS,33.9N,53.0W,55,998
20120817,GORDON,0,TS,34.3N,51.1W,60,995
20120817,GORDON,600,TS,34.6N,49.1W,55,998
20120817,GORDON,1200,TS,34.4N,47.0W,55,997
20120817,GORDON,1800,TS,34.3N,45.0W,55,993
20120818,GORDON,0,TS,34.2N,43.1W,60,990
20120818,GORDON,600,HU,34.0N,41.5W,65,987
20120818,GORDON,1200,HU,34.0N,39.6W,75,979
20120818,GORDON,1800,HU,34.0N,37.5W,90,969
20120819,GORDON,0,HU,34.3N,35.0W,95,965
20120819,GORDON,600,HU,34.7N,32.6W,90,969
20120819,GORDON,1200,HU,35.2N,30.6W,90,969
20120819,GORDON,1800,HU,35.7N,28.5W,80,977
20120820,GORDON,0,HU,36.4N,26.6W,70,981
20120820,GORDON,530,HU,37.0N,25.1W,65,984
20120820,GORDON,600,HU,37.1N,25.0W,65,984
20120820,GORDON,1200,TS,37.9N,23.2W,60,990
20120820,GORDON,1800,LO,38.9N,21.1W,45,996
20120821,GORDON,0,LO,39.8N,19.3W,40,1000
20120821,GORDON,600,LO,40.0N,17.7W,40,1002
20120821,GORDON,1200,LO,39.8N,16.6W,30,1004
20120820,ISAAC,1200,LO,15.7N,44.8W,25,1010
20120820,ISAAC,1800,LO,15.6N,46.8W,30,1009
20120821,ISAAC,0,LO,15.2N,48.5W,30,1008
20120821,ISAAC,600,TD,14.9N,50.1W,30,1007
20120821,ISAAC,1200,TD,15.0N,51.6W,30,1006
20120821,ISAAC,1800,TS,15.2N,53.1W,35,1005
20120822,ISAAC,0,TS,15.4N,54.8W,40,1004
20120822,ISAAC,600,TS,15.7N,56.6W,45,1003
20120822,ISAAC,1200,TS,15.9N,58.6W,45,1004
20120822,ISAAC,1800,TS,16.1N,60.4W,45,1004
20120823,ISAAC,0,TS,15.7N,62.0W,45,1004
20120823,ISAAC,600,TS,15.0N,63.4W,45,1004
20120823,ISAAC,1200,TS,15.1N,65.0W,45,1003
20120823,ISAAC,1800,TS,15.6N,66.4W,45,1003
20120824,ISAAC,0,TS,15.7N,67.8W,45,1002
20120824,ISAAC,600,TS,15.4N,69.1W,45,998
20120824,ISAAC,1200,TS,15.7N,70.4W,50,995
20120824,ISAAC,1800,TS,16.6N,71.2W,55,993
20120825,ISAAC,0,TS,17.3N,71.8W,55,992
20120825,ISAAC,600,TS,18.3N,72.7W,55,991
20120825,ISAAC,1200,TS,19.6N,73.9W,50,997
20120825,ISAAC,1500,TS,20.1N,74.5W,50,997
20120825,ISAAC,1800,TS,20.8N,75.2W,50,997
20120826,ISAAC,0,TS,21.8N,76.7W,50,997
20120826,ISAAC,600,TS,22.7N,78.3W,55,995
20120826,ISAAC,1200,TS,23.4N,80.0W,55,995
20120826,ISAAC,1800,TS,23.7N,81.4W,50,992
20120827,ISAAC,0,TS,24.2N,82.6W,50,990
20120827,ISAAC,600,TS,25.0N,83.6W,50,989
20120827,ISAAC,1200,TS,25.7N,84.7W,55,987
20120827,ISAAC,1800,TS,26.3N,85.7W,60,982
20120828,ISAAC,0,TS,26.8N,86.7W,60,979
20120828,ISAAC,600,TS,27.4N,87.6W,60,978
20120828,ISAAC,1200,HU,28.0N,88.3W,65,975
20120828,ISAAC,1800,HU,28.6N,88.8W,70,972
20120829,ISAAC,0,HU,28.9N,89.4W,70,967
20120829,ISAAC,300,HU,29.0N,89.7W,70,965
20120829,ISAAC,600,HU,29.1N,90.0W,70,966
20120829,ISAAC,800,HU,29.2N,90.2W,70,966
20120829,ISAAC,1200,HU,29.4N,90.5W,65,968
20120829,ISAAC,1800,TS,29.7N,90.8W,60,973
20120830,ISAAC,0,TS,30.1N,91.1W,55,977
20120830,ISAAC,600,TS,30.6N,91.5W,55,982
20120830,ISAAC,1200,TS,31.3N,91.9W,45,987
20120830,ISAAC,1800,TS,32.1N,92.4W,35,993
20120831,ISAAC,0,TD,33.1N,92.9W,30,998
20120831,ISAAC,600,TD,34.3N,93.5W,25,1000
20120831,ISAAC,1200,TD,35.6N,94.0W,20,1001
20120831,ISAAC,1800,TD,36.8N,94.1W,20,1003
20120901,ISAAC,0,TD,37.8N,93.9W,20,1004
20120901,ISAAC,600,TD,38.4N,93.3W,20,1005
20120821,JOYCE,1800,LO,10.7N,31.7W,25,1011
20120822,JOYCE,0,LO,11.1N,33.1W,25,1011
20120822,JOYCE,600,TD,11.5N,34.5W,25,1011
20120822,JOYCE,1200,TD,12.1N,35.8W,30,1009
20120822,JOYCE,1800,TD,12.8N,37.3W,30,1009
20120823,JOYCE,0,TD,13.5N,38.7W,30,1009
20120823,JOYCE,600,TD,14.2N,40.0W,30,1009
20120823,JOYCE,1200,TS,14.8N,41.1W,35,1007
20120823,JOYCE,1800,TS,15.5N,42.1W,35,1006
20120824,JOYCE,0,TD,16.1N,43.2W,30,1008
20120824,JOYCE,600,TD,16.7N,44.3W,30,1008
20120824,JOYCE,1200,LO,17.4N,45.4W,30,1009
20120828,KIRK,1800,TD,23.9N,43.4W,30,1007
20120829,KIRK,0,TS,24.0N,44.5W,40,1004
20120829,KIRK,600,TS,24.3N,45.5W,40,1003
20120829,KIRK,1200,TS,24.6N,46.3W,45,1001
20120829,KIRK,1800,TS,25.1N,47.1W,45,999
20120830,KIRK,0,TS,25.6N,47.9W,50,995
20120830,KIRK,600,TS,26.1N,48.6W,55,992
20120830,KIRK,1200,HU,26.8N,49.3W,65,989
20120830,KIRK,1800,HU,27.6N,50.1W,75,985
20120831,KIRK,0,HU,28.5N,50.5W,80,981
20120831,KIRK,600,HU,29.6N,50.7W,90,970
20120831,KIRK,1200,HU,30.6N,50.9W,90,972
20120831,KIRK,1800,HU,31.7N,50.6W,80,980
20120901,KIRK,0,HU,33.1N,50.0W,70,988
20120901,KIRK,600,HU,34.6N,48.9W,65,990
20120901,KIRK,1200,TS,36.5N,47.3W,60,992
20120901,KIRK,1800,TS,38.4N,45.4W,55,996
20120902,KIRK,0,TS,40.3N,43.0W,55,998
20120902,KIRK,600,TS,42.4N,40.6W,50,1001
20120902,KIRK,1200,TS,45.0N,38.1W,50,1002
20120902,KIRK,1800,TS,48.1N,34.6W,45,1002
20120903,KIRK,0,EX,51.7N,30.9W,45,1002
20120828,LESLIE,1200,LO,12.9N,27.4W,20,1010
20120828,LESLIE,1800,LO,13.0N,29.6W,20,1010
20120829,LESLIE,0,LO,13.1N,31.7W,25,1009
20120829,LESLIE,600,LO,13.2N,33.7W,25,1009
20120829,LESLIE,1200,LO,13.3N,35.6W,25,1009
20120829,LESLIE,1800,LO,13.4N,37.5W,25,1008
20120830,LESLIE,0,TD,13.5N,39.2W,30,1007
20120830,LESLIE,600,TD,13.6N,40.9W,30,1006
20120830,LESLIE,1200,TS,13.8N,42.6W,35,1005
20120830,LESLIE,1800,TS,14.2N,44.2W,40,1004
20120831,LESLIE,0,TS,14.7N,45.8W,45,1002
20120831,LESLIE,600,TS,15.3N,47.4W,50,1001
20120831,LESLIE,1200,TS,16.0N,49.0W,55,999
20120831,LESLIE,1800,TS,16.5N,50.6W,55,999
20120901,LESLIE,0,TS,17.1N,52.2W,60,998
20120901,LESLIE,600,TS,17.6N,53.8W,60,996
20120901,LESLIE,1200,TS,18.1N,55.3W,60,995
20120901,LESLIE,1800,TS,18.8N,56.8W,60,994
20120902,LESLIE,0,TS,19.6N,58.1W,60,994
20120902,LESLIE,600,TS,20.4N,59.4W,55,995
20120902,LESLIE,1200,TS,21.2N,60.7W,50,997
20120902,LESLIE,1800,TS,22.1N,61.4W,50,997
20120903,LESLIE,0,TS,22.9N,61.7W,50,997
20120903,LESLIE,600,TS,23.4N,62.2W,50,996
20120903,LESLIE,1200,TS,23.5N,62.6W,50,993
20120903,LESLIE,1800,TS,23.8N,62.8W,55,990
20120904,LESLIE,0,TS,24.2N,62.6W,60,989
20120904,LESLIE,600,TS,24.5N,62.5W,60,988
20120904,LESLIE,1200,TS,24.8N,62.5W,60,988
20120904,LESLIE,1800,TS,25.0N,62.6W,60,988
20120905,LESLIE,0,TS,25.2N,62.8W,60,988
20120905,LESLIE,600,HU,25.4N,62.8W,65,985
20120905,LESLIE,1200,HU,25.6N,62.8W,70,982
20120905,LESLIE,1800,HU,25.8N,62.7W,70,982
20120906,LESLIE,0,HU,26.0N,62.6W,65,984
20120906,LESLIE,600,HU,26.2N,62.5W,65,984
20120906,LESLIE,1200,HU,26.3N,62.4W,65,983
20120906,LESLIE,1800,HU,26.4N,62.3W,65,982
20120907,LESLIE,0,HU,26.5N,62.2W,65,982
20120907,LESLIE,600,HU,26.6N,62.2W,65,982
20120907,LESLIE,1200,TS,26.8N,62.2W,60,981
20120907,LESLIE,1800,TS,27.1N,62.2W,60,981
20120908,LESLIE,0,TS,27.4N,62.3W,60,983
20120908,LESLIE,600,TS,27.8N,62.4W,55,985
20120908,LESLIE,1200,TS,28.3N,62.5W,55,987
20120908,LESLIE,1800,TS,29.0N,62.5W,55,988
20120909,LESLIE,0,TS,29.7N,62.6W,55,988
20120909,LESLIE,600,TS,30.5N,62.6W,55,988
20120909,LESLIE,1200,TS,31.5N,62.5W,55,988
20120909,LESLIE,1800,TS,32.6N,62.3W,55,988
20120910,LESLIE,0,TS,33.8N,62.0W,55,988
20120910,LESLIE,600,TS,35.1N,61.6W,60,985
20120910,LESLIE,1200,HU,36.4N,60.8W,65,980
20120910,LESLIE,1800,HU,38.5N,59.8W,65,975
20120911,LESLIE,0,HU,41.1N,58.6W,65,970
20120911,LESLIE,600,HU,44.0N,57.3W,65,968
20120911,LESLIE,900,EX,45.8N,56.1W,65,968
20120911,LESLIE,1200,EX,47.7N,54.9W,65,970
20120911,LESLIE,1800,EX,51.6N,51.9W,60,972
20120912,LESLIE,0,EX,55.5N,48.5W,55,975
20120902,MICHAEL,0,LO,28.9N,36.7W,20,1015
20120902,MICHAEL,600,LO,28.1N,37.9W,25,1015
20120902,MICHAEL,1200,LO,27.2N,39.2W,25,1015
20120902,MICHAEL,1800,LO,26.4N,40.1W,25,1015
20120903,MICHAEL,0,LO,25.8N,40.7W,25,1015
20120903,MICHAEL,600,TD,25.4N,41.2W,25,1015
20120903,MICHAEL,1200,TD,25.3N,41.7W,25,1014
20120903,MICHAEL,1800,TD,25.5N,42.1W,30,1013
20120904,MICHAEL,0,TD,25.8N,42.5W,30,1011
20120904,MICHAEL,600,TS,26.2N,43.0W,35,1009
20120904,MICHAEL,1200,TS,26.7N,43.5W,40,1007
20120904,MICHAEL,1800,TS,27.1N,43.7W,45,1006
20120905,MICHAEL,0,TS,27.4N,43.8W,45,1005
20120905,MICHAEL,600,TS,27.8N,43.8W,45,1005
20120905,MICHAEL,1200,TS,28.2N,43.5W,50,1001
20120905,MICHAEL,1800,HU,28.6N,43.1W,65,992
20120906,MICHAEL,0,HU,29.0N,42.6W,80,981
20120906,MICHAEL,600,HU,29.4N,42.0W,95,968
20120906,MICHAEL,1200,HU,29.9N,41.4W,100,964
20120906,MICHAEL,1800,HU,30.3N,41.0W,95,968
20120907,MICHAEL,0,HU,30.6N,40.8W,90,970
20120907,MICHAEL,600,HU,30.9N,40.8W,90,970
20120907,MICHAEL,1200,HU,31.1N,41.0W,90,970
20120907,MICHAEL,1800,HU,31.3N,41.2W,85,973
20120908,MICHAEL,0,HU,31.6N,41.5W,80,977
20120908,MICHAEL,600,HU,32.0N,41.7W,80,978
20120908,MICHAEL,1200,HU,32.4N,41.9W,85,975
20120908,MICHAEL,1800,HU,32.9N,42.1W,90,972
20120909,MICHAEL,0,HU,33.3N,42.3W,90,973
20120909,MICHAEL,600,HU,33.6N,42.6W,85,976
20120909,MICHAEL,1200,HU,33.7N,42.9W,85,976
20120909,MICHAEL,1800,HU,33.7N,43.5W,80,979
20120910,MICHAEL,0,HU,33.6N,44.1W,75,982
20120910,MICHAEL,600,HU,33.4N,44.9W,70,985
20120910,MICHAEL,1200,HU,33.6N,45.8W,70,986
20120910,MICHAEL,1800,HU,33.9N,46.9W,65,988
20120911,MICHAEL,0,TS,34.8N,47.8W,60,991
20120911,MICHAEL,600,TS,36.4N,47.8W,55,994
20120911,MICHAEL,1200,TS,38.2N,47.6W,45,997
20120911,MICHAEL,1800,LO,40.2N,46.6W,40,1000
20120912,MICHAEL,0,LO,42.5N,45.0W,35,1003
20120912,MICHAEL,600,LO,45.0N,42.6W,30,1006
20120910,NADINE,1200,TD,15.5N,38.0W,25,1008
20120910,NADINE,1800,TD,15.6N,39.4W,25,1007
20120911,NADINE,0,TD,15.8N,40.8W,25,1007
20120911,NADINE,600,TD,16.0N,41.9W,25,1007
20120911,NADINE,1200,TD,16.4N,42.8W,30,1006
20120911,NADINE,1800,TD,16.9N,43.7W,30,1006
20120912,NADINE,0,TS,17.5N,44.8W,35,1004
20120912,NADINE,600,TS,18.1N,45.9W,45,1001
20120912,NADINE,1200,TS,18.8N,47.1W,50,997
20120912,NADINE,1800,TS,19.5N,48.3W,55,994
20120913,NADINE,0,TS,20.2N,49.5W,60,990
20120913,NADINE,600,TS,21.0N,50.6W,60,990
20120913,NADINE,1200,TS,22.0N,51.7W,60,990
20120913,NADINE,1800,TS,23.2N,52.6W,60,989
20120914,NADINE,0,TS,24.4N,53.4W,60,989
20120914,NADINE,600,TS,25.6N,54.0W,60,987
20120914,NADINE,1200,TS,27.0N,54.0W,60,986
20120914,NADINE,1800,HU,28.3N,53.7W,65,984
20120915,NADINE,0,HU,29.6N,53.3W,70,981
20120915,NADINE,600,HU,30.5N,52.2W,70,980
20120915,NADINE,1200,HU,30.8N,50.7W,70,980
20120915,NADINE,1800,HU,30.8N,49.1W,70,980
20120916,NADINE,0,HU,30.7N,47.5W,70,981
20120916,NADINE,600,HU,30.6N,45.4W,65,984
20120916,NADINE,1200,HU,30.6N,43.0W,65,985
20120916,NADINE,1800,HU,30.8N,40.6W,65,985
20120917,NADINE,0,TS,31.1N,38.8W,60,986
20120917,NADINE,600,TS,31.7N,37.1W,60,987
20120917,NADINE,1200,TS,32.5N,35.9W,55,988
20120917,NADINE,1800,TS,33.1N,35.1W,55,988
20120918,NADINE,0,TS,33.5N,34.5W,50,989
20120918,NADINE,600,TS,33.9N,33.9W,50,989
20120918,NADINE,1200,TS,34.3N,33.3W,50,989
20120918,NADINE,1800,TS,34.9N,32.7W,50,989
20120919,NADINE,0,TS,35.5N,32.3W,50,989
20120919,NADINE,600,TS,36.1N,32.0W,50,989
20120919,NADINE,1200,TS,36.7N,32.0W,50,989
20120919,NADINE,1800,TS,37.1N,32.0W,50,987
20120920,NADINE,0,TS,37.2N,31.6W,50,986
20120920,NADINE,600,TS,36.9N,30.9W,50,986
20120920,NADINE,1200,TS,36.5N,30.0W,50,986
20120920,NADINE,1800,TS,36.2N,29.0W,55,984
20120921,NADINE,0,TS,35.9N,28.2W,55,984
20120921,NADINE,600,TS,35.4N,27.4W,55,984
20120921,NADINE,1200,TS,34.6N,27.3W,50,984
20120921,NADINE,1800,LO,33.6N,27.2W,50,984
20120922,NADINE,0,LO,32.5N,26.9W,45,985
20120922,NADINE,600,LO,31.8N,26.7W,45,986
20120922,NADINE,1200,LO,31.0N,26.4W,45,987
20120922,NADINE,1800,LO,30.5N,26.2W,45,987
20120923,NADINE,0,TS,30.4N,25.9W,45,987
20120923,NADINE,600,TS,30.4N,25.6W,50,987
20120923,NADINE,1200,TS,30.6N,25.4W,50,987
20120923,NADINE,1800,TS,30.9N,25.8W,50,988
20120924,NADINE,0,TS,31.1N,26.2W,45,990
20120924,NADINE,600,TS,31.3N,26.7W,45,992
20120924,NADINE,1200,TS,31.5N,27.4W,45,995
20120924,NADINE,1800,TS,31.8N,28.1W,45,996
20120925,NADINE,0,TS,32.1N,28.8W,40,996
20120925,NADINE,600,TS,32.1N,29.5W,40,996
20120925,NADINE,1200,TS,32.0N,29.9W,40,997
20120925,NADINE,1800,TS,31.7N,30.1W,40,997
20120926,NADINE,0,TS,31.4N,30.3W,40,998
20120926,NADINE,600,TS,31.1N,30.4W,40,998
20120926,NADINE,1200,TS,30.7N,30.5W,45,995
20120926,NADINE,1800,TS,30.2N,30.7W,50,993
20120927,NADINE,0,TS,29.6N,31.0W,50,993
20120927,NADINE,600,TS,29.1N,31.4W,50,993
20120927,NADINE,1200,TS,28.7N,31.9W,50,993
20120927,NADINE,1800,TS,28.5N,32.5W,55,993
20120928,NADINE,0,TS,28.5N,33.2W,55,993
20120928,NADINE,600,TS,28.7N,33.9W,60,991
20120928,NADINE,1200,HU,29.2N,34.4W,65,988
20120928,NADINE,1800,HU,29.7N,34.8W,65,988
20120929,NADINE,0,HU,30.5N,35.3W,65,988
20120929,NADINE,600,HU,31.4N,35.7W,65,988
20120929,NADINE,1200,HU,32.6N,36.1W,65,988
20120929,NADINE,1800,HU,33.8N,36.6W,70,986
20120930,NADINE,0,HU,35.0N,37.1W,75,983
20120930,NADINE,600,HU,36.0N,37.6W,75,982
20120930,NADINE,1200,HU,36.8N,38.3W,80,978
20120930,NADINE,1800,HU,37.2N,38.9W,80,978
20121001,NADINE,0,HU,36.9N,39.4W,75,980
20121001,NADINE,600,HU,36.4N,39.4W,65,988
20121001,NADINE,1200,TS,35.9N,39.4W,60,991
20121001,NADINE,1800,TS,35.4N,39.4W,55,995
20121002,NADINE,0,TS,34.8N,39.1W,55,995
20121002,NADINE,600,TS,34.5N,38.5W,55,995
20121002,NADINE,1200,TS,34.3N,37.9W,55,995
20121002,NADINE,1800,TS,34.3N,37.1W,55,995
20121003,NADINE,0,TS,34.4N,36.2W,50,998
20121003,NADINE,600,TS,34.6N,35.3W,45,1000
20121003,NADINE,1200,TS,34.9N,34.0W,45,1000
20121003,NADINE,1800,TS,35.4N,32.5W,40,1000
20121004,NADINE,0,LO,36.3N,30.9W,40,998
20121004,NADINE,600,LO,37.6N,29.1W,40,996
20121002,OSCAR,1200,LO,12.4N,38.0W,25,1008
20121002,OSCAR,1800,LO,13.6N,38.7W,25,1008
20121003,OSCAR,0,LO,15.0N,39.6W,30,1007
20121003,OSCAR,600,TD,16.3N,40.5W,30,1006
20121003,OSCAR,1200,TD,17.4N,41.2W,30,1006
20121003,OSCAR,1800,TS,18.2N,41.8W,35,1005
20121004,OSCAR,0,TS,18.9N,42.1W,40,1002
20121004,OSCAR,600,TS,19.5N,42.2W,40,1001
20121004,OSCAR,1200,TS,20.2N,42.0W,45,998
20121004,OSCAR,1800,TS,21.0N,41.5W,45,996
20121005,OSCAR,0,TS,21.8N,40.6W,45,995
20121005,OSCAR,600,TS,22.7N,39.4W,45,994
20121005,OSCAR,1200,TS,23.5N,37.8W,45,994
20121010,PATTY,1800,LO,25.5N,72.5W,25,1012
20121011,PATTY,0,TD,25.4N,72.4W,30,1010
20121011,PATTY,600,TS,25.4N,72.2W,35,1009
20121011,PATTY,1200,TS,25.5N,72.2W,35,1008
20121011,PATTY,1800,TS,25.6N,72.3W,35,1007
20121012,PATTY,0,TS,25.5N,72.4W,40,1005
20121012,PATTY,600,TS,25.4N,72.3W,40,1005
20121012,PATTY,1200,TS,25.3N,72.2W,40,1006
20121012,PATTY,1800,TS,25.4N,72.1W,35,1007
20121013,PATTY,0,TS,25.4N,71.9W,35,1007
20121013,PATTY,600,TD,25.3N,71.7W,30,1008
20121012,RAFAEL,1800,TS,14.7N,62.7W,35,1006
20121013,RAFAEL,0,TS,15.0N,63.2W,35,1007
20121013,RAFAEL,600,TS,15.3N,63.7W,35,1006
20121013,RAFAEL,1200,TS,15.6N,63.8W,35,1006
